start_time,stop_time,question,value,topic_idx
1140.0,1143.59,what advice would you give to yourself ten or twenty years ago,you know juggling everything and holding everything up which is yourself so,6
1207.04,1208.265,how would your best friend describe you,crazy <laughter>,10
1209.292,1210.652,how would your best friend describe you,he thinks i'm uh,10
1211.477,1213.037,how would your best friend describe you,i'm crazy for coming out here,10
1214.277,1214.667,how would your best friend describe you,but,10
1215.192,1219.062,how would your best friend describe you,i guess he would say that i'm dedicated and that i'm strong-minded,10
1220.002,1223.882,how would your best friend describe you,and that you know whatever i set my mind to i can do it you know no matter,10
1224.562,1226.612,how would your best friend describe you,how hard it is i'm not gonna wimp out,10
1228.512,1229.149,how would your best friend describe you,so,10
1229.649,1233.439,how would your best friend describe you,i mean i i really respect him for giving me his insight,10
1235.795,1238.385,how would your best friend describe you,but uh i guess yeah i guess he would say that i'm,10
1239.555,1240.215,how would your best friend describe you,crazy but,10
1241.835,1243.015,how would your best friend describe you,strong-minded <laughter>,10
1248.725,1249.805,what are you most proud of in your life,my kids <sigh>,7
1250.815,1255.135,what are you most proud of in your life,you know that's the one thing that brings joy to me you know like real real joy,7
1256.085,1257.685,what are you most proud of in your life,are my kids and,7
1258.875,1261.865,what are you most proud of in your life,you know just having them in my life is is the,7
1262.69,1265.89,what are you most proud of in your life,proudest thing i can ever accomplish is just you know having them,7
1267.225,1268.015,what are you most proud of in your life,in my life,7
1269.345,1271.965,what are you most proud of in your life,and although i don't get to see them as much,7
1273.075,1275.835,what are you most proud of in your life,even <e> even when i think about them just thinking about you know,7
1277.05,1278.4,what are you most proud of in your life,how far they've gone,7
1279.595,1280.125,what are you most proud of in your life,you know,7
1280.75,1283.37,what are you most proud of in your life,what what they've accomplished in their you know,7
1285.245,1288.375,what are you most proud of in your life,in in their short time i mean eh yeah it makes me happy,7
1289.085,1290.515,what are you most proud of in your life,and i can't wait to see them again,7
