start_time,stop_time,question,value,topic_idx
798.38,799.64,when was the last time you felt really happy,can't think of anything that was,8
800.92,801.85,when was the last time you felt really happy,kinda out of the ordinary,8
802.28,802.58,when was the last time you felt really happy,but,8
804.81,805.45,when was the last time you felt really happy,yesterday,8
806.07,807.53,when was the last time you felt really happy,we my wife and i took,8
808.38,812.25,when was the last time you felt really happy,took our three <th> our our three younger girls we took them to the park the oldest one,8
812.67,814.41,when was the last time you felt really happy,um stayed with her grandma,8
815.07,817.47,when was the last time you felt really happy,but we uh we took 'em to the park and they played,8
818.08,818.72,when was the last time you felt really happy,and,8
819.96,822.73,when was the last time you felt really happy,yeah so those <th> those are always happy times when we take the kids to the park,8
837.07,838.39,how would your best friend describe you,i i think he'd say i'm a,10
839.16,840.01,how would your best friend describe you,a family man,10
840.71,841.57,how would your best friend describe you,that um,10
844.68,847.87,how would your best friend describe you,i'm uh dependable that he can he can count on me,10
848.59,850.87,how would your best friend describe you,um usually my my friend i end up doing,10
852.39,853.81,how would your best friend describe you,different work around the house for him,10
854.41,856.13,how would your best friend describe you,'cause i'm kind of a handyman so,10
857.55,862.03,how would your best friend describe you,so in that way i i i think he'd say i'm kinda dependable or someone he could go to for advice,10
913.4,913.76,what advice would you give to yourself ten or twenty years ago,okay,6
914.21,916.37,what advice would you give to yourself ten or twenty years ago,what what i was gonna say right before that was that um,6
917.83,925.04,what advice would you give to yourself ten or twenty years ago,uh if if i'm giving a speech or something to a large group i don't really have a problem with that but if it's more interaction type thing then that's kinda difficult,6
925.54,926.03,what advice would you give to yourself ten or twenty years ago,uh,6
926.8,929.32,what advice would you give to yourself ten or twenty years ago,advice i would've given to myself ten or twenty years ago,6
931.77,938.07,what advice would you give to yourself ten or twenty years ago,probably would've been to to go to college right away instead of going to school later in life,6
946.25,946.9,what advice would you give to yourself ten or twenty years ago,that's about it,6
960.85,963.1,what are you most proud of in your life,well i have i have four kids and,7
963.96,965.59,what are you most proud of in your life,i hope i'm raising 'em right i hope that,7
966.66,967.3,what are you most proud of in your life,that um,7
967.78,970.62,what are you most proud of in your life,you know the mistakes that i've made i can kinda guide them,7
971.38,973.89,what are you most proud of in your life,through their their journey in life and i hope that they,7
974.52,975.28,what are you most proud of in your life,end up a little,7
976.39,977.38,what are you most proud of in your life,better for it than,7
977.92,978.31,what are you most proud of in your life,than me,7
980.76,981.76,what are you most proud of in your life,yeah i just hope,7
982.15,983.18,what are you most proud of in your life,hope kinda through them,7
984.06,984.74,what are you most proud of in your life,that i can,7
985.95,986.25,what are you most proud of in your life,you know,7
987.47,988.69,what are you most proud of in your life,leave <lea> leave something worthwhile,7
